PT1,PT2,PT3,PT4,PT5,PT6,PT7,PT8,PT9,PT10,PT11,PT12,PT13,PT14,PT15,PT16,PT17,PT18,PT19,PT20,PT21,PT22,PT23,PT24,PT25,PT26,PT27,PT28,PT29,PT30,PT31,PT32,PT33,PT34,PT35,PT36,PT37,PT38,PT39,PT40,PT41,PT42,PT43,PT44,PT45,PT46,PT47,PT48,PT49,PT50,PT51,PT52,PT53,PT54,PT55,PT56,PT57,PT58,PT59,PT60,PT61,PT62,PT63,PT64,PT65,PT66,PT67,PT68,PT69,PT70,PT71,PT72,PT73,PT74,PT75,PT76,PT77,PT78,PT79,PT80,PT81,PT82,PT83,PT84,PT85,PT86,PT87,PT88,PT89,PT90,PT91,PT92,PT93,PT94,PT95,PT96
0.678222624,0.362804322,0.074305539,0.026506807,0.146404445,0.26113644,0.319425862,0.340674624,0.355053944,0.355917814,0.358043902,0.35322579,0.347302238,0.339113677,0.329642498,0.315562234,0.303669075,0.294400616,0.279686844,0.272096236,0.258706432,0.246412053,0.235237665,0.227984987,0.219220643,0.2080203,0.199228712,0.189641825,0.181141789,0.173868623,0.166335644,0.160421087,0.154810593,0.14811289,0.13909449,0.134561397,0.129778218,0.127105331,0.119912636,0.114355997,0.112843415,0.107500042,0.104693796,0.097071269,0.096419978,0.09486258,0.08691861,0.085654816,0.08521393,0.081711572,0.078693167,0.075897411,0.072322941,0.070875012,0.066510201,0.067757765,0.065666977,0.064729772,0.064462273,0.063371633,0.062409738,0.060025023,0.054131011,0.054597019,0.054570961,0.048025145,0.051034677,0.05229473,0.044810224,0.046385123,0.045516191,0.044568977,0.044927037,0.044419877,0.037056229,0.037009919,0.041052911,0.04016995,0.036767624,0.03589698,0.031603466,0.035377801,0.034487343,0.036220421,0.033321787,0.031050729,0.032556797,0.029583355,0.030565623,0.030368933,0.029443975,0.029331749,0.029277304,0.024936562,0.023619515,0.024272287
0.733780311,0.480909543,0.164492583,0.030277415,0.096619225,0.213350509,0.292456423,0.332352467,0.35776507,0.366135723,0.372718089,0.369968103,0.367322728,0.362413289,0.353847824,0.340222074,0.330421429,0.319723495,0.306407764,0.298636655,0.285377976,0.27347186,0.262474494,0.252707066,0.244699533,0.233394335,0.224559701,0.213484436,0.20545457,0.197587682,0.189562977,0.183703238,0.176757379,0.170725471,0.161264478,0.156085641,0.149394946,0.145863806,0.139846916,0.134358473,0.131447805,0.125359809,0.121734005,0.11564196,0.114457956,0.110983017,0.10357221,0.102717136,0.099597627,0.096916215,0.092447956,0.088901205,0.084963587,0.083459982,0.080753441,0.080840546,0.079001815,0.076882398,0.076665392,0.073176008,0.073069072,0.070234412,0.06548826,0.065351566,0.063783391,0.057828343,0.059476447,0.059826331,0.054459983,0.055025081,0.054534786,0.053570914,0.052451297,0.053266706,0.045730241,0.045526941,0.047965687,0.048948908,0.044850433,0.04397606,0.039783473,0.042245572,0.04256695,0.042690445,0.039755611,0.038694056,0.038116054,0.036947128,0.036171117,0.036472912,0.035069629,0.035527105,0.03418132,0.031153067,0.02990423,0.030811268
0.719968603,0.561860198,0.275523066,0.074083749,0.06614571,0.165514808,0.259843455,0.319832877,0.35716146,0.374372947,0.385896981,0.38428233,0.385147282,0.383539273,0.375187387,0.36331939,0.356262504,0.343271148,0.332438449,0.323971251,0.311218888,0.300141149,0.289353302,0.276338621,0.269008643,0.258877727,0.24919137,0.236951104,0.231000711,0.221826694,0.21345839,0.207273334,0.199124649,0.193466544,0.184840618,0.179509974,0.170231788,0.164878436,0.160873688,0.156328371,0.150736676,0.144414979,0.139601086,0.136297706,0.133252177,0.126928491,0.122412482,0.12151402,0.114659125,0.11342146,0.107812745,0.103180931,0.099409334,0.097219927,0.097047712,0.095298147,0.093903356,0.089484097,0.08909535,0.08286287,0.082998706,0.080108777,0.077936201,0.076369849,0.073498082,0.069360881,0.068465183,0.066925985,0.066020541,0.06477922,0.064496432,0.063487601,0.060522065,0.062603051,0.056414926,0.056075657,0.054296681,0.057460972,0.053741347,0.05290379,0.049585738,0.049305351,0.05145542,0.048814711,0.046859239,0.047643816,0.044101676,0.04523987,0.04263718,0.043376117,0.041416087,0.04185915,0.038986705,0.038441629,0.037316805,0.038236731
0.638516438,0.598896898,0.384400773,0.147952749,0.063345187,0.126766585,0.225573162,0.302629036,0.35173234,0.379711318,0.396765553,0.395934291,0.400428674,0.401021692,0.393084221,0.384545158,0.380189478,0.36573669,0.356840061,0.34703699,0.335610259,0.326772562,0.315198719,0.298802917,0.292108419,0.284236121,0.273340934,0.26139425,0.25763861,0.246337693,0.237745073,0.231153281,0.221485068,0.216384851,0.210223605,0.204746388,0.192163826,0.185001634,0.181595048,0.179475312,0.171131003,0.165222415,0.158663599,0.158529817,0.151688916,0.143486492,0.142684675,0.141512487,0.1309347,0.131209204,0.124750162,0.119216399,0.116667072,0.112435563,0.115069608,0.111274382,0.109831409,0.102403529,0.102160725,0.092991947,0.093213132,0.090297599,0.090944323,0.08801413,0.084698662,0.082213074,0.079276664,0.074925556,0.07948782,0.075208992,0.075028958,0.074315627,0.069323177,0.071766394,0.068912418,0.068090244,0.060928155,0.065424682,0.062829028,0.062085417,0.060060891,0.056487772,0.060974821,0.055180159,0.054516486,0.05752735,0.050385622,0.054250153,0.049765853,0.051069415,0.048658039,0.04873524,0.044330787,0.046274157,0.045864254,0.045734262
0.523736312,0.208441763,0.027252408,0.059912916,0.188843948,0.279801703,0.313234637,0.31930207,0.321118667,0.316643202,0.314010623,0.305611284,0.295479737,0.284376826,0.275379965,0.261954161,0.248465056,0.240970561,0.224834235,0.216209591,0.204877121,0.195839461,0.184449119,0.177678462,0.169504978,0.158505088,0.151324064,0.14635575,0.136192525,0.129786771,0.12373783,0.118419309,0.113840095,0.108471163,0.103042054,0.098332357,0.094452988,0.093201009,0.084134809,0.08095148,0.081479114,0.077042383,0.074536312,0.069234683,0.065475939,0.066802028,0.061183652,0.059890519,0.058427638,0.056751354,0.053809101,0.052341325,0.051586458,0.049382766,0.045406535,0.045793673,0.043717122,0.041891006,0.042864041,0.042376905,0.041754505,0.040064605,0.035452589,0.036431366,0.037073814,0.033077775,0.036488421,0.035292619,0.030566709,0.03040745,0.03132347,0.029426746,0.030339913,0.02844642,0.025195098,0.02501673,0.026912821,0.025073408,0.02251727,0.023797282,0.021013085,0.02184522,0.020825997,0.02312373,0.021014803,0.01990173,0.021460384,0.019948872,0.020217088,0.020516994,0.019342113,0.018536255,0.018704242,0.016469982,0.015060624,0.014340064
0.660978198,0.350460683,0.072153523,0.019387222,0.132981751,0.244012298,0.297556511,0.315939621,0.327160975,0.328168976,0.329756176,0.32515363,0.318229601,0.309805749,0.302443188,0.288148658,0.275641128,0.268375415,0.252317161,0.244384592,0.232470604,0.222714401,0.211395665,0.204153005,0.196335281,0.184047885,0.177421074,0.170482844,0.159074848,0.152980946,0.146186673,0.141147051,0.135404735,0.130423326,0.122702603,0.117082883,0.112772358,0.111736894,0.102507874,0.098103704,0.098897056,0.093382344,0.090724927,0.084092173,0.082107463,0.083006728,0.074541578,0.073828415,0.072519147,0.0700428,0.066133054,0.064257481,0.062275894,0.060720548,0.05644134,0.057113586,0.054898981,0.053795139,0.054802067,0.053339806,0.053707429,0.051199147,0.045237902,0.046721067,0.046225323,0.040591205,0.04457802,0.044484086,0.03761052,0.038099638,0.038919387,0.037267934,0.037755246,0.036718675,0.030976266,0.030706079,0.035074881,0.033827416,0.029680439,0.030349741,0.026620267,0.02880559,0.027777912,0.030476304,0.027029674,0.025571204,0.027028087,0.025445254,0.02503911,0.025523647,0.024332516,0.02443014,0.024195153,0.02093402,0.019549593,0.019460744
0.747835089,0.482267395,0.164173906,0.022770846,0.082699613,0.194525984,0.267762794,0.304309441,0.327616237,0.335655536,0.342428896,0.340842124,0.337555412,0.332942525,0.326285597,0.312246029,0.301789064,0.293033646,0.279031632,0.27142213,0.259132799,0.248660462,0.238151583,0.229282063,0.221862401,0.209328765,0.202494428,0.193291723,0.182710207,0.176460785,0.169102123,0.163889962,0.157321613,0.152345151,0.143330807,0.137344768,0.1319903,0.129815561,0.12257087,0.117328646,0.116563762,0.110235833,0.107250103,0.101173239,0.100055921,0.098529415,0.090243124,0.089664408,0.086653892,0.08439098,0.07967255,0.076822617,0.073722779,0.072703203,0.069575578,0.069383939,0.067748391,0.065954534,0.066653053,0.063474271,0.064214932,0.061391049,0.056377564,0.057033157,0.054969409,0.049846764,0.052178715,0.052120934,0.046302496,0.046847317,0.047497777,0.045893486,0.045321936,0.045830148,0.038639494,0.038551651,0.041980985,0.04261118,0.037895458,0.038023188,0.034490586,0.035890654,0.035652316,0.037157292,0.03359986,0.032752562,0.032902055,0.032026254,0.030553074,0.031222792,0.029705991,0.030064055,0.029022258,0.026842057,0.025024287,0.026072745
0.775523911,0.584194267,0.281301735,0.067749145,0.051191732,0.143737993,0.231273982,0.287967375,0.324841329,0.341058473,0.35366216,0.354570209,0.355070767,0.354578459,0.347778862,0.335300585,0.327442673,0.316239679,0.305564298,0.297966447,0.285492762,0.274285183,0.264933041,0.253970914,0.246747094,0.235010344,0.227163329,0.215747728,0.207645106,0.20068706,0.192895648,0.187043443,0.179980407,0.17446179,0.165178302,0.159311153,0.152602042,0.148214561,0.144197577,0.138537249,0.134784474,0.128118398,0.124598751,0.120180084,0.119056284,0.113861574,0.108034502,0.107055849,0.101540824,0.0999235,0.094882218,0.090735159,0.086648537,0.085770339,0.084608336,0.082846891,0.082154876,0.078694072,0.078699961,0.073627217,0.073954288,0.071254635,0.06880199,0.067600909,0.064079288,0.060843897,0.060027123,0.05930511,0.056712446,0.056849354,0.056947701,0.055405152,0.053459393,0.055643048,0.048112434,0.048346146,0.048310407,0.051259759,0.047107164,0.046509485,0.044104398,0.04337284,0.04443452,0.043620469,0.040959707,0.041226899,0.039336617,0.039412635,0.036937149,0.037666226,0.03575723,0.035696156,0.033787913,0.033913428,0.031480786,0.033812286
0.738368988,0.64368319,0.397715234,0.143101426,0.047265935,0.102965741,0.194764918,0.268779321,0.318953597,0.344795627,0.363629695,0.366571863,0.370853535,0.373531139,0.366548445,0.357109966,0.351821902,0.338717561,0.330988243,0.322859805,0.310869628,0.300034345,0.29103371,0.277826948,0.270720411,0.26079307,0.251495282,0.239068447,0.233786409,0.225316743,0.217201756,0.21057913,0.202814977,0.196805881,0.188742364,0.183072884,0.174365813,0.167658255,0.165854401,0.161023543,0.15401514,0.147622843,0.143077353,0.14078115,0.137919216,0.129690956,0.127271003,0.125653511,0.117585788,0.116700545,0.111648845,0.106351224,0.102120766,0.100188368,0.101331866,0.097767147,0.097642014,0.091815965,0.091330386,0.08419335,0.083854457,0.08135361,0.081890599,0.078740794,0.074521544,0.073162786,0.069430753,0.067218446,0.068944039,0.06759391,0.066972068,0.065818925,0.062294393,0.065429829,0.05932864,0.059607998,0.054830269,0.059454184,0.056635245,0.055301952,0.054458994,0.051058435,0.053912092,0.050282813,0.048912233,0.050653356,0.046093762,0.047491506,0.044014511,0.04489157,0.042664473,0.041820697,0.039057582,0.041584501,0.039008878,0.041764267
0.639700016,0.657242731,0.491300121,0.23695073,0.077579012,0.080825065,0.161598276,0.245110327,0.306810127,0.344442624,0.370048327,0.375166764,0.383239279,0.387112037,0.381073463,0.376308352,0.372943188,0.360252033,0.353476063,0.344017702,0.333764096,0.32566556,0.315135285,0.299970754,0.293045514,0.285707583,0.275143724,0.264174486,0.260313593,0.249533022,0.241206342,0.234043609,0.224834325,0.219083992,0.214082977,0.208104117,0.196621285,0.188588353,0.185594458,0.18358463,0.174436664,0.168983233,0.162735648,0.162222549,0.155216683,0.14667785,0.146965131,0.144752184,0.134980174,0.134449461,0.129570159,0.123774995,0.120922609,0.115983363,0.119244216,0.114057532,0.113411978,0.104904328,0.104782259,0.095414737,0.094834818,0.092149651,0.094872586,0.090707491,0.087106981,0.086171471,0.081597967,0.076979667,0.082804172,0.078355707,0.077136301,0.076996188,0.071831907,0.074372378,0.071981244,0.071633574,0.062338969,0.06686946,0.065628762,0.06377822,0.064443083,0.058689758,0.063710977,0.057576314,0.057108204,0.060515779,0.052865468,0.056050844,0.051447901,0.052828982,0.050454693,0.048844884,0.04535721,0.0492373,0.047512605,0.0489418
0.620962365,0.324293542,0.06294262,0.014230789,0.127292659,0.23546023,0.283642172,0.298375828,0.305187127,0.306035014,0.306082981,0.300794571,0.292154822,0.282938255,0.277459962,0.26314038,0.249672212,0.244503986,0.226257776,0.217809577,0.207510669,0.200781102,0.188874381,0.181203281,0.174566621,0.160977574,0.156678224,0.152848178,0.138137392,0.132886743,0.12685732,0.122871032,0.11660738,0.113691095,0.107897912,0.100807335,0.096576266,0.097396859,0.085490766,0.082758827,0.085863196,0.080353263,0.077456617,0.072320297,0.068191135,0.071891501,0.062833604,0.062927777,0.060513162,0.05920956,0.054109309,0.053486012,0.053339298,0.051156726,0.047234284,0.047253888,0.044648139,0.043139797,0.04557758,0.043378721,0.045319764,0.042564722,0.036823601,0.039384975,0.038549191,0.033665073,0.038818223,0.036919613,0.031174934,0.029955873,0.032616489,0.030386939,0.030722967,0.029019531,0.025661747,0.024950808,0.029322441,0.027569458,0.02271207,0.025012559,0.021795121,0.022375549,0.021518973,0.024851034,0.020864001,0.020550835,0.021409334,0.021855703,0.019687998,0.021098765,0.019604993,0.020093601,0.019511574,0.017211134,0.016139967,0.014728207
0.730461583,0.465065435,0.154771168,0.016096073,0.076101287,0.184546258,0.251559764,0.283949072,0.303471509,0.311015,0.316745108,0.315209645,0.310464647,0.305380671,0.300538773,0.286288131,0.274823885,0.26817738,0.252490925,0.244664084,0.23366228,0.22547213,0.214815223,0.206200926,0.199671066,0.185757502,0.181152792,0.174556645,0.160852633,0.155816295,0.149175601,0.144839618,0.138137817,0.134759292,0.127031411,0.119783134,0.115173774,0.114679783,0.105284515,0.101064526,0.102572456,0.09618799,0.093348888,0.088003078,0.085776623,0.086772929,0.077601108,0.077594597,0.074224865,0.072676104,0.067257558,0.065490072,0.063725587,0.062517392,0.059330079,0.058701346,0.056901675,0.055104557,0.056983357,0.053605492,0.055588708,0.052604509,0.047586875,0.049209776,0.046806743,0.042350843,0.045713047,0.044532386,0.038997071,0.038625079,0.040745546,0.038585361,0.038204049,0.038163101,0.03244456,0.032153417,0.036145168,0.03621996,0.030854402,0.032273346,0.029297293,0.02948978,0.029065858,0.031579808,0.02740099,0.027239558,0.027421312,0.0277507,0.025035571,0.026396033,0.024686086,0.025233212,0.024197553,0.022783472,0.020913356,0.021255297
0.792587819,0.585027427,0.277484932,0.062208806,0.043038141,0.129970503,0.210435607,0.263282018,0.297928979,0.313339242,0.325698721,0.327969276,0.327231372,0.326950372,0.321770513,0.308935668,0.29989121,0.290771563,0.279138398,0.271852381,0.260138454,0.249968805,0.241278884,0.231600743,0.224839468,0.211346957,0.205684164,0.19608832,0.185011303,0.179865461,0.172728807,0.167476045,0.160872916,0.156198119,0.147285298,0.140298771,0.135482263,0.132463606,0.127238428,0.121457434,0.119784577,0.112981067,0.110172946,0.105474345,0.104835055,0.101568998,0.094417418,0.093660571,0.088900773,0.087268155,0.082260828,0.07904157,0.075339368,0.074956849,0.073206379,0.071187475,0.070752063,0.067860641,0.068605421,0.064085667,0.065121331,0.062395711,0.059928673,0.059354565,0.055357375,0.052861732,0.052593526,0.051761591,0.04836484,0.048775022,0.049706295,0.047677661,0.046348419,0.048286646,0.040856104,0.041264082,0.042475723,0.044902023,0.040252182,0.040320563,0.038733809,0.037278674,0.03766706,0.038302575,0.034911556,0.035246321,0.034205906,0.03433594,0.031287665,0.032401409,0.030446541,0.030234989,0.028909414,0.029658614,0.026541707,0.029216789
0.798327482,0.668574526,0.404495884,0.141615192,0.037640749,0.084354664,0.168429369,0.239581542,0.289696535,0.314159706,0.333664371,0.339633948,0.342784804,0.346688283,0.340883558,0.330955903,0.324213957,0.312976131,0.305277916,0.298218028,0.286234651,0.27465129,0.267503261,0.256861615,0.249659461,0.237367781,0.230178758,0.218446095,0.210480381,0.204579114,0.197042811,0.190633836,0.184152267,0.177929291,0.169067851,0.162435149,0.157161243,0.151330118,0.149800802,0.143216066,0.137853469,0.131222312,0.128117804,0.124419269,0.124126852,0.116800148,0.112630764,0.110783933,0.104813822,0.103005604,0.098920932,0.094390592,0.089149955,0.0886623,0.088647346,0.084958098,0.085718395,0.081153378,0.080752458,0.07510422,0.07471094,0.07239479,0.073184968,0.070048198,0.06507149,0.06475774,0.060664763,0.059642177,0.059382952,0.059861367,0.059192826,0.057652048,0.055220557,0.058639305,0.050841414,0.051813817,0.048958161,0.053262544,0.050210168,0.048665545,0.049093765,0.045498812,0.047089205,0.045325208,0.043163187,0.044225927,0.041470619,0.041500067,0.038271,0.039144014,0.037033131,0.035571154,0.034147977,0.037263927,0.033112156,0.037688336
0.742109086,0.704605367,0.507842661,0.238602962,0.066357227,0.059154484,0.13245691,0.214096494,0.277451275,0.312616077,0.339496358,0.348928211,0.355911493,0.362101624,0.356558398,0.351000884,0.346004242,0.334622414,0.329020546,0.321435356,0.310292922,0.299461153,0.292082238,0.280611052,0.273061316,0.262774386,0.254142497,0.242485323,0.236522088,0.229032208,0.221197772,0.213850119,0.206773782,0.1997071,0.192644231,0.185958397,0.17937456,0.171598856,0.170695889,0.165234357,0.157108035,0.151291072,0.147213649,0.144303207,0.142062287,0.133099939,0.131388667,0.128528868,0.122027765,0.119765445,0.116739882,0.111470689,0.106130257,0.103692475,0.105300551,0.100148264,0.101078264,0.094484326,0.093703839,0.086734091,0.085294504,0.083045847,0.086392413,0.081531352,0.076834839,0.077345109,0.071316787,0.069214882,0.072008717,0.071023296,0.068893425,0.068406605,0.064785502,0.068273616,0.06226456,0.063175775,0.056332038,0.060927316,0.059727512,0.056797964,0.059098414,0.053688822,0.056871478,0.052887507,0.051676114,0.053675843,0.048754485,0.049169667,0.045666161,0.046621357,0.044500334,0.041827007,0.040370861,0.044861767,0.040646281,0.04544147
0.630075582,0.695045372,0.572969547,0.341977863,0.132509557,0.06200175,0.106242331,0.185770474,0.2579734,0.305664765,0.34017771,0.353498196,0.364382831,0.370541189,0.36725387,0.367403239,0.363294785,0.354857912,0.348668589,0.339478312,0.33080749,0.323854778,0.313861992,0.301855159,0.294156337,0.286427314,0.276999837,0.268482294,0.262027461,0.2523275,0.244327142,0.236486041,0.22779411,0.221198109,0.217679621,0.210111395,0.201271571,0.19327844,0.188466817,0.186391272,0.177510023,0.17298217,0.167262112,0.164492441,0.157680492,0.150948436,0.149950018,0.146348282,0.140364674,0.137133239,0.135110846,0.129979804,0.126431962,0.119844984,0.122691574,0.116463645,0.116101957,0.107471108,0.107528561,0.098964832,0.097530759,0.094579445,0.09892265,0.09395319,0.090997574,0.09003235,0.085244186,0.081031883,0.085861683,0.081573642,0.078585743,0.07978558,0.074939475,0.076685341,0.074786979,0.074737358,0.06514281,0.067870601,0.068087831,0.06444918,0.067883553,0.061657814,0.066580005,0.061154046,0.060017011,0.063054041,0.055750528,0.057234875,0.053219389,0.054784636,0.052688563,0.049368864,0.047913479,0.052032104,0.048905961,0.051734832
0.143201839,0.001050742,0.217055831,0.361584594,0.362088893,0.375414165,0.402488415,0.41591772,0.410946284,0.390317259,0.380160668,0.341912291,0.329642975,0.319802996,0.290809673,0.282583302,0.277017819,0.248602168,0.242426829,0.2334355,0.218031453,0.204638151,0.194364263,0.174586872,0.168181407,0.16962161,0.149649428,0.136383837,0.154109332,0.136566699,0.130660719,0.122878726,0.119335808,0.110284931,0.113361183,0.117796861,0.101023384,0.088469892,0.097983968,0.101367432,0.08289395,0.082181253,0.076516692,0.086578753,0.073996881,0.056109555,0.076072235,0.075383927,0.059169021,0.066706472,0.064702965,0.057429137,0.056565975,0.050516525,0.061375521,0.058260849,0.06053893,0.045052803,0.044298387,0.035248263,0.029225057,0.03145898,0.044225195,0.034709047,0.036373975,0.041958959,0.030308699,0.023031151,0.043808059,0.038412797,0.037132115,0.037541449,0.031743103,0.037141801,0.038709427,0.041288693,0.013950149,0.025163931,0.031698331,0.030930173,0.031691381,0.022857762,0.032633054,0.017693571,0.027022211,0.033592353,0.022298019,0.026680112,0.027143279,0.027740993,0.023973842,0.018667831,0.014734348,0.023751032,0.021218439,0.024005104
0.276003488,0.033473014,0.113449604,0.279989968,0.35476962,0.385500102,0.406478935,0.414577299,0.415548488,0.399445567,0.39243755,0.366712926,0.355641757,0.344543119,0.319315338,0.310218733,0.301241731,0.278696197,0.271228366,0.263159201,0.246654151,0.229584104,0.219813027,0.207611768,0.197792108,0.196195701,0.177437985,0.163548869,0.175043395,0.160639497,0.153663093,0.144739636,0.142266887,0.130352599,0.127985451,0.130885755,0.120792527,0.109544954,0.115287643,0.11330662,0.098447568,0.097315695,0.093303615,0.094000708,0.088372768,0.074281645,0.0850067,0.082015754,0.075812215,0.076561513,0.077621611,0.071405083,0.067337017,0.063154459,0.066517982,0.066104767,0.06705188,0.058183928,0.055112155,0.052343071,0.044709952,0.046132526,0.05216227,0.044610129,0.047604092,0.048160146,0.040533614,0.038989289,0.0472324,0.047068618,0.042549485,0.043307504,0.041137721,0.043665212,0.040540281,0.042712626,0.026958063,0.032058057,0.037573913,0.034162683,0.033443381,0.031661525,0.036306217,0.027516952,0.033545011,0.034564024,0.03012382,0.027751906,0.032087422,0.030738942,0.029042841,0.024124835,0.023489476,0.025688929,0.023287678,0.026371488
0.431341483,0.108999548,0.036876335,0.183344414,0.319381169,0.383672458,0.411927491,0.420185136,0.42692104,0.415240394,0.410898094,0.395825965,0.386504126,0.375446795,0.353900961,0.342891268,0.331629927,0.313319802,0.304897551,0.297603443,0.279947618,0.259744818,0.250524912,0.243578422,0.231387505,0.226521723,0.209233732,0.193894797,0.199650001,0.188107795,0.180020968,0.170429213,0.168224456,0.154551801,0.146655714,0.147838838,0.14274379,0.132736824,0.135655092,0.128857249,0.117133349,0.114988834,0.11218984,0.105376772,0.106085557,0.094743483,0.096913695,0.092507364,0.093653983,0.089069813,0.091670116,0.086143935,0.079159022,0.0770382,0.074352927,0.07617552,0.075970407,0.072799881,0.067811402,0.069522503,0.061373914,0.061733597,0.061774407,0.056155528,0.059449502,0.055507495,0.051314828,0.054527312,0.052098582,0.056343742,0.049765002,0.050469259,0.050964254,0.051727239,0.043884606,0.04561351,0.040237955,0.040951136,0.044555682,0.039363024,0.036531894,0.040967988,0.041309265,0.037554834,0.040442154,0.037023295,0.038028113,0.030736703,0.03760546,0.034828109,0.034613434,0.030869904,0.032314609,0.028685342,0.026506546,0.02979726
